clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
nominal,1.0,all,surface_quality_zero,366,39975,1.786674319909156,1.8058029893664223,0.7932962963055256,0.33633892797453335,0.19584326878751523
nominal,1.0,all,CV_surface_all_uncovered,366,39975,1.0716247492800584,1.0935561617097478,1.482851972134674,0.33633892797453335,0.19584326878751523
nominal,1.0,all,CV_surface_quality_uncovered,366,39975,0.6913276789800471,0.7140205138601068,1.056055785482274,0.33633892797453335,0.19584326878751523
nominal,1.0,stationary,zero,180,18337,0.02509893780165559,0.05482626941543632,0.0,0.31380621462918573,0.20882785026036949
nominal,1.0,stationary,D,180,18337,0.09796353829894705,0.12086380343248063,0.09040349416319585,0.31380621462918573,0.20882785026036949
nominal,1.0,stationary,CRN_CV,180,18337,0.03445256194259361,0.06325535754602926,0.011180930134919213,0.31380621462918573,0.20882785026036949
nominal,1.0,stationary,CV_D_speed05,180,18337,0.03838456948125217,0.06713266700065948,0.01517651870805479,0.31380621462918573,0.20882785026036949
nominal,1.0,stationary,surface_all_zero,180,18337,1.7287596208304339,1.7534850622761464,1.7120966822265316,0.31380621462918573,0.20882785026036949
nominal,1.0,stationary,surface_quality_zero,180,18337,0.4939100391915498,0.5211875855375526,0.47386732009943255,0.31380621462918573,0.20882785026036949
nominal,1.0,stationary,CV_surface_all_uncovered,180,18337,0.6531163695491273,0.6788649117755274,0.6313853306263931,0.31380621462918573,0.20882785026036949
nominal,1.0,stationary,CV_surface_quality_uncovered,180,18337,0.19068943608827413,0.21831538807735928,0.16860210048019753,0.31380621462918573,0.20882785026036949
nominal,1.0,ambiguous,zero,51,9050,0.21746740150770247,0.23819688133581693,0.0,0.3905848144643319,0.1978669347541757
nominal,1.0,ambiguous,D,51,9050,0.2466403688263478,0.26638042478635826,0.11760772683730508,0.3905848144643319,0.1978669347541757
nominal,1.0,ambiguous,CRN_CV,51,9050,0.24679431816757366,0.2675471665488183,0.05822166423247533,0.3905848144643319,0.1978669347541757
nominal,1.0,ambiguous,CV_D_speed05,51,9050,0.25401715987064916,0.27454960296011305,0.06863013839884022,0.3905848144643319,0.1978669347541757
nominal,1.0,ambiguous,surface_all_zero,51,9050,2.7958380930844693,2.8199985913375856,2.6955974877228175,0.3905848144643319,0.1978669347541757
nominal,1.0,ambiguous,surface_quality_zero,51,9050,0.5729583122457705,0.5934825168651553,0.4067232737753014,0.3905848144643319,0.1978669347541757
nominal,1.0,ambiguous,CV_surface_all_uncovered,51,9050,1.0871568954295412,1.108900682201912,0.926662457574123,0.3905848144643319,0.1978669347541757
nominal,1.0,ambiguous,CV_surface_quality_uncovered,51,9050,0.32424942032569093,0.34490019738816313,0.14594790544570532,0.3905848144643319,0.1978669347541757
nominal,1.0,moving,zero,135,12588,3.3009943613200288,3.3079466317381474,0.0,0.34588965531662835,0.17776599745852673
nominal,1.0,moving,D,135,12588,1.9597075158398398,1.9712414161032477,1.805460873280137,0.34588965531662835,0.17776599745852673
nominal,1.0,moving,CRN_CV,135,12588,1.3625059774550758,1.379064702987568,2.3345170600818745,0.34588965531662835,0.17776599745852673
nominal,1.0,moving,CV_D_speed05,135,12588,1.2186373019161052,1.2354574366193554,2.5134734018899594,0.34588965531662835,0.17776599745852673
nominal,1.0,moving,surface_all_zero,135,12588,4.782836503425807,4.79391999374932,2.7219373206114907,0.34588965531662835,0.17776599745852673
nominal,1.0,moving,surface_quality_zero,135,12588,3.9688749637610203,3.976611261860949,1.3652402953139569,0.34588965531662835,0.17776599745852673
nominal,1.0,moving,CV_surface_all_uncovered,135,12588,1.6237682225981613,1.6406810094361124,2.8282568663130347,0.34588965531662835,0.17776599745852673
nominal,1.0,moving,CV_surface_quality_uncovered,135,12588,1.4975193449940567,1.5144061344598376,2.583145897943302,0.34588965531662835,0.17776599745852673
nominal,1.5,all,zero,358,38639,1.9247085686338619,1.9517254319590989,0.0,0.3423760840272813,0.19932374174471107
nominal,1.5,all,D,358,38639,1.2217340252085351,1.246359612516375,0.73238441393959,0.3423760840272813,0.19932374174471107
nominal,1.5,all,CRN_CV,358,38639,0.8652575570372119,0.8963296588081093,0.8856734782363578,0.3423760840272813,0.19932374174471107
nominal,1.5,all,CV_D_speed05,358,38639,0.7871520518500106,0.8183457791326231,0.9559954329870319,0.3423760840272813,0.19932374174471107
nominal,1.5,all,surface_all_zero,358,38639,4.589968267535823,4.617059126377339,2.2616520853844566,0.3423760840272813,0.19932374174471107
nominal,1.5,all,surface_quality_zero,358,38639,2.7268221467778258,2.752106180434611,0.8086516229911564,0.3423760840272813,0.19932374174471107
