clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
nominal,0.5,moving,D,142,14718,1.0556292675274666,1.0610109126014713,1.735219209472798,0.3445433327842536,0.1726895654023952
nominal,0.5,moving,CRN_CV,142,14718,0.733300982861524,0.7420072268476278,2.2297731417147277,0.3445433327842536,0.1726895654023952
nominal,0.5,moving,CV_D_speed05,142,14718,0.6666491104490987,0.6754293600784138,2.401835502984386,0.3445433327842536,0.1726895654023952
nominal,0.5,moving,surface_all_zero,142,14718,2.4140233980935606,2.419552598071632,2.632424242233562,0.3445433327842536,0.1726895654023952
nominal,0.5,moving,surface_quality_zero,142,14718,1.962003697572149,1.96571043935873,1.2279751982467446,0.3445433327842536,0.1726895654023952
nominal,0.5,moving,CV_surface_all_uncovered,142,14718,0.8254547248570387,0.8344270472819423,2.5978377517091746,0.3445433327842536,0.1726895654023952
nominal,0.5,moving,CV_surface_quality_uncovered,142,14718,0.7481204953061712,0.7569581641166437,2.3622335935061973,0.3445433327842536,0.1726895654023952
nominal,1.0,all,zero,366,39975,1.2602264619109147,1.2802993571791126,0.0,0.33466198459627594,0.1955344210105715
nominal,1.0,all,D,366,39975,0.8053896457440783,0.8236570422292054,0.726797379537968,0.33466198459627594,0.1955344210105715
nominal,1.0,all,CRN_CV,366,39975,0.5538969353351048,0.5770617616273134,0.8747040311781276,0.33466198459627594,0.1955344210105715
nominal,1.0,all,CV_D_speed05,366,39975,0.5037708563352533,0.5269744911330531,0.944127922625506,0.33466198459627594,0.1955344210105715
nominal,1.0,all,surface_all_zero,366,39975,3.055711754970297,3.0755717562650196,2.259265869175057,0.33466198459627594,0.1955344210105715
nominal,1.0,all,surface_quality_zero,366,39975,1.8018919686933983,1.8211311344604473,0.8043211940337845,0.33466198459627594,0.1955344210105715
nominal,1.0,all,CV_surface_all_uncovered,366,39975,1.0117700978993065,1.0336642197691972,1.4077018012045504,0.33466198459627594,0.1955344210105715
nominal,1.0,all,CV_surface_quality_uncovered,366,39975,0.6550842720219657,0.6777813801775022,1.0179738843141073,0.33466198459627594,0.1955344210105715
nominal,1.0,stationary,zero,180,18337,0.02509893780165559,0.05482626941543632,0.0,0.3164869540905573,0.20836494456437565
nominal,1.0,stationary,D,180,18337,0.09796353829894705,0.12086380343248063,0.09040349416319585,0.3164869540905573,0.20836494456437565
nominal,1.0,stationary,CRN_CV,180,18337,0.03445256194259361,0.06325535754602926,0.011180930134919213,0.3164869540905573,0.20836494456437565
nominal,1.0,stationary,CV_D_speed05,180,18337,0.03838456948125217,0.06713266700065948,0.01517651870805479,0.3164869540905573,0.20836494456437565
nominal,1.0,stationary,surface_all_zero,180,18337,1.8345138118699298,1.8598089077241133,1.8178201301000874,0.3164869540905573,0.20836494456437565
nominal,1.0,stationary,surface_quality_zero,180,18337,0.5494778282308352,0.5769035336802458,0.5293006841031151,0.3164869540905573,0.20836494456437565
nominal,1.0,stationary,CV_surface_all_uncovered,180,18337,0.6530090097978561,0.6787672917477334,0.6312345841879222,0.3164869540905573,0.20836494456437565
