clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
actual,1.0,stationary,CRN_CV,180,18337,0.03443575144882188,0.06323851220862413,0.011180930134919213,0.3131069920280624,0.2656142357504035
actual,1.0,stationary,CV_D_speed05,180,18337,0.03836775898748044,0.06711582166325436,0.01532078513857189,0.3131069920280624,0.2656142357504035
actual,1.0,stationary,surface_all_zero,180,18337,0.3307895838421569,0.3520986565594423,0.3156381144876309,0.3131069920280624,0.2656142357504035
actual,1.0,stationary,surface_quality_zero,180,18337,0.23092050313431642,0.255400094863225,0.2137766416659093,0.3131069920280624,0.2656142357504035
actual,1.0,stationary,CV_surface_all_uncovered,180,18337,0.12548103597565913,0.1508277604354027,0.10393667523974703,0.3131069920280624,0.2656142357504035
actual,1.0,stationary,CV_surface_quality_uncovered,180,18337,0.08513567743647167,0.1119926579864202,0.06314346854568009,0.3131069920280624,0.2656142357504035
actual,1.0,ambiguous,zero,51,9050,0.21746740150770247,0.23819688133581693,0.0,0.37224512871288856,0.3267781605761055
actual,1.0,ambiguous,D,51,9050,0.2466403688263478,0.26638042478635826,0.11797527066886718,0.37224512871288856,0.3267781605761055
actual,1.0,ambiguous,CRN_CV,51,9050,0.24678586533409072,0.2675389678358623,0.05822166423247533,0.37224512871288856,0.3267781605761055
actual,1.0,ambiguous,CV_D_speed05,51,9050,0.25400870703716627,0.27454140424715695,0.06862822911058157,0.37224512871288856,0.3267781605761055
actual,1.0,ambiguous,surface_all_zero,51,9050,0.5451224355484282,0.566376105951592,0.4325024659025612,0.37224512871288856,0.3267781605761055
actual,1.0,ambiguous,surface_quality_zero,51,9050,0.453920687568909,0.4750891737652323,0.3224016285215383,0.37224512871288856,0.3267781605761055
actual,1.0,ambiguous,CV_surface_all_uncovered,51,9050,0.30505481515951827,0.3260264208369788,0.13894516306528437,0.37224512871288856,0.3267781605761055
actual,1.0,ambiguous,CV_surface_quality_uncovered,51,9050,0.28267037287941105,0.30362562963239526,0.11094646657010891,0.37224512871288856,0.3267781605761055
actual,1.0,moving,zero,135,12588,3.3009943613200288,3.3079466317381474,0.0,0.35924396703695455,0.2960469152210439
actual,1.0,moving,D,135,12588,1.9597075158398398,1.9712414161032477,1.8120374482475607,0.35924396703695455,0.2960469152210439
actual,1.0,moving,CRN_CV,135,12588,1.3573641422738263,1.3739235136918806,2.3345170600818745,0.35924396703695455,0.2960469152210439
actual,1.0,moving,CV_D_speed05,135,12588,1.2134954667348556,1.2303162473236673,2.5138895016142238,0.35924396703695455,0.2960469152210439
actual,1.0,moving,surface_all_zero,135,12588,2.891318120337185,2.898888893233815,0.9760513668810997,0.35924396703695455,0.2960469152210439
actual,1.0,moving,surface_quality_zero,135,12588,2.9158413123527396,2.9232503208035907,0.8098279780098739,0.35924396703695455,0.2960469152210439
actual,1.0,moving,CV_surface_all_uncovered,135,12588,1.2932304094995586,1.309681454440994,2.503816200033916,0.35924396703695455,0.2960469152210439
actual,1.0,moving,CV_surface_quality_uncovered,135,12588,1.2944681085501326,1.3109732968131227,2.447478192739012,0.35924396703695455,0.2960469152210439
actual,1.5,all,zero,358,38639,1.9247085686338619,1.9517254319590989,0.0,0.3443886559234329,0.2906530447663934
actual,1.5,all,D,358,38639,1.2217340252085351,1.246359612516375,0.7273285025661468,0.3443886559234329,0.2906530447663934
actual,1.5,all,CRN_CV,358,38639,0.8610464838904827,0.8920248706559023,0.8856734782363579,0.3443886559234329,0.2906530447663934
actual,1.5,all,CV_D_speed05,358,38639,0.7829409787032812,0.814040990980416,0.9552175928238377,0.3443886559234329,0.2906530447663934
actual,1.5,all,surface_all_zero,358,38639,2.002086057552105,2.0237074506518185,0.5837536750955016,0.3443886559234329,0.2906530447663934
actual,1.5,all,surface_quality_zero,358,38639,1.9151097654765248,1.9385403257657492,0.4562945917593578,0.3443886559234329,0.2906530447663934
actual,1.5,all,CV_surface_all_uncovered,358,38639,0.9075065110870352,0.9362456012746224,1.0056007000812792,0.3443886559234329,0.2906530447663934
actual,1.5,all,CV_surface_quality_uncovered,358,38639,0.8708518949342815,0.9005359823030659,0.9606501657325239,0.3443886559234329,0.2906530447663934
actual,1.5,stationary,zero,178,17942,0.04076253103809146,0.08357056512173242,0.0,0.31958930605230673,0.2734346558066423
actual,1.5,stationary,D,178,17942,0.14997599923466848,0.18121105004858168,0.09080173282178781,0.31958930605230673,0.2734346558066423
