clock,horizon_s,group,arm,objects,points,xy_epe_m,xyz_epe_m,predicted_speed_mps,all_support_fraction,quality_support_fraction
nominal,1.0,stationary,surface_quality_zero,180,18337,0.2276910527668671,0.25212066266177796,0.20881310067367695,0.31278669720899727,0.2627502781760691
nominal,1.0,stationary,CV_surface_all_uncovered,180,18337,0.12422011201316849,0.1496295886127299,0.10246095232993978,0.31278669720899727,0.2627502781760691
nominal,1.0,stationary,CV_surface_quality_uncovered,180,18337,0.08544956588550776,0.11230022136037529,0.06325091880098785,0.31278669720899727,0.2627502781760691
nominal,1.0,ambiguous,zero,51,9050,0.21746740150770247,0.23819688133581693,0.0,0.37246949898286447,0.31945642108871053
nominal,1.0,ambiguous,D,51,9050,0.2466403688263478,0.26638042478635826,0.11760772683730508,0.37246949898286447,0.31945642108871053
nominal,1.0,ambiguous,CRN_CV,51,9050,0.24679431816757366,0.2675471665488183,0.05822166423247533,0.37246949898286447,0.31945642108871053
nominal,1.0,ambiguous,CV_D_speed05,51,9050,0.25401715987064916,0.27454960296011305,0.06863013839884022,0.37246949898286447,0.31945642108871053
nominal,1.0,ambiguous,surface_all_zero,51,9050,0.5461211462628799,0.5675852729060895,0.4259403272777948,0.37246949898286447,0.31945642108871053
nominal,1.0,ambiguous,surface_quality_zero,51,9050,0.4369480361708971,0.45823558307669926,0.3005458469043266,0.37246949898286447,0.31945642108871053
nominal,1.0,ambiguous,CV_surface_all_uncovered,51,9050,0.30595891789724056,0.326974012739754,0.13811604815981102,0.37246949898286447,0.31945642108871053
nominal,1.0,ambiguous,CV_surface_quality_uncovered,51,9050,0.28055820300960677,0.30152520021636975,0.10759218128985153,0.37246949898286447,0.31945642108871053
nominal,1.0,moving,zero,135,12588,3.3009943613200288,3.3079466317381474,0.0,0.3561662819898691,0.287646697547652
nominal,1.0,moving,D,135,12588,1.9597075158398398,1.9712414161032477,1.805460873280137,0.3561662819898691,0.287646697547652
nominal,1.0,moving,CRN_CV,135,12588,1.3625059774550758,1.379064702987568,2.3345170600818745,0.3561662819898691,0.287646697547652
nominal,1.0,moving,CV_D_speed05,135,12588,1.2186373019161052,1.2354574366193554,2.5134734018899594,0.3561662819898691,0.287646697547652
nominal,1.0,moving,surface_all_zero,135,12588,2.8868069313821034,2.8943971010716227,0.9760135682911406,0.3561662819898691,0.287646697547652
nominal,1.0,moving,surface_quality_zero,135,12588,2.9163128978054766,2.92367481908806,0.7976324367644361,0.3561662819898691,0.287646697547652
nominal,1.0,moving,CV_surface_all_uncovered,135,12588,1.2979050439669622,1.314273280765135,2.497630743654303,0.3561662819898691,0.287646697547652
nominal,1.0,moving,CV_surface_quality_uncovered,135,12588,1.2970088193547378,1.3135124208333762,2.4449641174655556,0.3561662819898691,0.287646697547652
nominal,1.5,all,zero,358,38639,1.9247085686338619,1.9517254319590989,0.0,0.34309899764125557,0.2855563873482168
nominal,1.5,all,D,358,38639,1.2217340252085351,1.246359612516375,0.73238441393959,0.34309899764125557,0.2855563873482168
nominal,1.5,all,CRN_CV,358,38639,0.8652575570372119,0.8963296588081093,0.8856734782363578,0.34309899764125557,0.2855563873482168
nominal,1.5,all,CV_D_speed05,358,38639,0.7871520518500106,0.8183457791326231,0.9559954329870319,0.34309899764125557,0.2855563873482168
nominal,1.5,all,surface_all_zero,358,38639,1.990785116085922,2.0124430488731977,0.5811959030399746,0.34309899764125557,0.2855563873482168
nominal,1.5,all,surface_quality_zero,358,38639,1.9057674629202188,1.9291391858673719,0.44734019081446347,0.34309899764125557,0.2855563873482168
nominal,1.5,all,CV_surface_all_uncovered,358,38639,0.9079803706782354,0.9368082811547874,1.002457599533999,0.34309899764125557,0.2855563873482168
nominal,1.5,all,CV_surface_quality_uncovered,358,38639,0.8724069023241375,0.9021784915001199,0.9594637202876399,0.34309899764125557,0.2855563873482168
nominal,1.5,stationary,zero,178,17942,0.04076253103809146,0.08357056512173242,0.0,0.3192654124150499,0.2699291308754043
nominal,1.5,stationary,D,178,17942,0.14997599923466848,0.18121105004858168,0.09147403673598427,0.3192654124150499,0.2699291308754043
nominal,1.5,stationary,CRN_CV,178,17942,0.06411046275802121,0.1056450105774148,0.017437840093498993,0.3192654124150499,0.2699291308754043
nominal,1.5,stationary,CV_D_speed05,178,17942,0.07045622947322919,0.11186269711777318,0.021803796136286413,0.3192654124150499,0.2699291308754043
nominal,1.5,stationary,surface_all_zero,178,17942,0.49780633067155633,0.529141970895742,0.312588119146261,0.3192654124150499,0.2699291308754043
nominal,1.5,stationary,surface_quality_zero,178,17942,0.3490900705198812,0.384067642186934,0.21185719759001567,0.3192654124150499,0.2699291308754043
nominal,1.5,stationary,CV_surface_all_uncovered,178,17942,0.19758959198260473,0.23463608343061537,0.10785061376720742,0.3192654124150499,0.2699291308754043
nominal,1.5,stationary,CV_surface_quality_uncovered,178,17942,0.13909360912265772,0.17788513135344822,0.06844765470735582,0.3192654124150499,0.2699291308754043
